2006,7.5,0.04,Scarface: The World is Yours(PC),PC
2004,7.2,0.04,Harry Potter and the Prisoner of Azkaban(PC),PC
2009,6.8,0.04,Saints Row 2(PC),PC
2011,8.4,0.04,Trine 2(PC),PC
2016,7,0.04,Transport Fever(PC),PC
2016,3.5,0.04,Homefront: The Revolution(PC),PC
2008,8.5,0.04,World of Goo(PC),PC
2009,7.1,0.04,Secret Files 2: Puritas Cordis(PC),PC
2003,7.7,0.04,Railroad Tycoon 3(PC),PC
2008,7.7,0.04,S.T.A.L.K.E.R.: Clear Sky(PC),PC
2010,7.9,0.04,Sins of a Solar Empire: Trinity(PC),PC
2007,8.1,0.04,World in Conflict(PC),PC
2016,4.8,0.03,Pro Cycling Manager 2016(PC),PC
2007,8.1,0.03,Tomb Raider: Anniversary(PC),PC
2013,7.5,0.03,The Night of the Rabbit(PC),PC
2011,4,0.03,A Game of Thrones: Genesis(PC),PC
2007,7.9,0.03,Gothic Universe(PC),PC
2011,6,0.03,The Cursed Crusade(PC),PC
2008,2.5,0.03,Hotel Giant 2(PC),PC
1998,8.7,0.03,Caesar III(PC),PC
2006,7.2,0.03,DarkStar One(PC),PC
2006,8.8,0.03,Hitman: Blood Money(PC),PC
2009,7,0.03,Section 8(PC),PC
2010,7.5,0.03,Alpha Protocol(PC),PC
1998,9.2,0.03,Planescape: Torment(PC),PC
2003,8.6,0.03,Star Wars Jedi Knight: Jedi Academy(PC),PC
2008,8.3,0.03,The Void(PC),PC
2011,6.8,0.03,Supreme Ruler: Cold War(PC),PC
2006,8.5,0.03,Rise of Nations: Rise of Legends(PC),PC
2010,7.5,0.03,Apache: Air Assault(PC),PC
2009,8,0.03,Call of Juarez: Bound in Blood(PC),PC
2009,7.5,0.03,Red Faction: Guerrilla(PC),PC
2016,6.1,0.03,Deus Ex: Mankind Divided(PC),PC
2010,6.6,0.03,Prince of Persia: The Forgotten Sands(PC),PC
2006,6.7,0.03,The Sims 2: Glamour Life Stuff(PC),PC
2009,8.2,0.03,RACE On(PC),PC
2016,6.3,0.03,Song of the Deep(PC),PC
2012,8.3,0.03,The Binding of Isaac(PC),PC
2009,8.1,0.03,Overlord II(PC),PC
2016,8.7,0.03,DiRT Rally(PC),PC
2014,6.8,0.03,Trials Fusion(PC),PC
2006,8.6,0.03,Rome: Total War - Gold Edition(PC),PC
