2006,9,2.04,SOCOM: U.S. Navy SEALs: Combined Assault(PS2),PS2
2005,8.2,2.04,Peter Jackson's King Kong: The Official Game of the Movie(PS2),PS2
2007,6,2.04,Need for Speed: ProStreet(PS3),PS3
2003,7.7,2.03,NBA Live 2004(PS2),PS2
2011,8.7,2.02,Dark Souls(PS3),PS3
2011,6.4,2.01,Need for Speed: The Run(PS3),PS3
2014,7.4,2.01,Dragon Age: Inquisition(PS4),PS4
2008,8.8,2,Dead Space(PS3),PS3
2008,7.1,2,Mortal Kombat vs. DC Universe(PS3),PS3
1997,8.8,1.99,Tenchu: Stealth Assassins(PS),PS
2010,7.6,1.98,Skate 3(PS3),PS3
2002,8.5,1.98,Harry Potter and the Chamber of Secrets(PS),PS
2013,6.2,1.98,Need for Speed Rivals(PS4),PS4
2002,4.1,1.97,Spyro: Enter the Dragonfly(PS2),PS2
2003,6.6,1.97,Devil May Cry 2(PS2),PS2
2004,8.7,1.96,Hot Shots Golf: Open Tee(PSP),PSP
2003,7.7,1.95,Crash Nitro Kart(PS2),PS2
2003,8.8,1.95,NBA Street Vol. 2(PS2),PS2
2003,8.9,1.94,Def Jam Vendetta(PS2),PS2
2008,7.7,1.94,Burnout Paradise(PS3),PS3
2001,7.4,1.94,Scooby Doo and the Cyber Chase(PS),PS
2010,6.4,1.94,The Sims 3(PS3),PS3
2004,8.9,1.94,Dragon Ball Z: Budokai 3(PS2),PS2
2002,8.3,1.94,Tom Clancy's Ghost Recon(PS2),PS2
2004,8.5,1.93,X-Men Legends(PS2),PS2
2015,6,1.93,Destiny: The Taken King(PS4),PS4
2001,8,1.92,Red Faction(PS2),PS2
2004,9.2,1.92,MX Unleashed(PS2),PS2
1996,7.4,1.92,PaRappa The Rapper(PS),PS
2008,7.5,1.92,Guitar Hero: World Tour(PS3),PS3
2013,6.4,1.91,Diablo III(PS3),PS3
2014,7.1,1.91,LittleBigPlanet 3(PS4),PS4
2008,4.4,1.88,Madden NFL 09(PS3),PS3
2004,8.5,1.88,Mortal Kombat: Deception(PS2),PS2
2016,6.7,1.88,NBA 2K17(PS4),PS4
2013,4.1,1.87,Madden NFL 25(PS3),PS3
2001,9.1,1.87,Dynasty Warriors 3(PS2),PS2
2004,8.5,1.86,Shrek 2(PS2),PS2
1999,8.4,1.86,The Legend of Dragoon(PS),PS
2001,7.4,1.86,NBA Live 2002(PS2),PS2
2015,6.5,1.86,Just Cause 3(PS4),PS4
1999,8.1,1.86,Chrono Cross(PS),PS
2004,8.6,1.85,Jak 3(PS2),PS2
2012,7.8,1.85,Max Payne 3(PS3),PS3
2013,7.9,1.84,LEGO Marvel Super Heroes(PS3),PS3
2005,8.5,1.84,NCAA Football 06(PS2),PS2
2011,8.4,1.82,inFAMOUS 2(PS3),PS3
2001,6,1.82,Namco Museum(PS2),PS2
2009,8.9,1.82,Demon's Souls(PS3),PS3
2003,8.2,1.81,DDRMAX2: Dance Dance Revolution(PS2),PS2
2002,8,1.81,Virtua Fighter 4(PS2),PS2
2016,5.1,1.81,Mafia III(PS4),PS4
2004,9,1.81,Sly 2: Band of Thieves(PS2),PS2
2008,8,1.8,Guitar Hero: World Tour(PS2),PS2
2010,7.6,1.8,NBA 2K11(PS3),PS3
2014,7.3,1.79,The Evil Within(PS4),PS4
2003,8.5,1.78,Midnight Club II(PS2),PS2
2004,7.6,1.78,The Getaway: Black Monday(PS2),PS2
2005,6.6,1.77,50 Cent: Bulletproof(PS2),PS2
2009,8.1,1.76,UFC 2009 Undisputed(PS3),PS3
2004,9,1.76,The SpongeBob SquarePants Movie(PS2),PS2
2004,8.9,1.76,Def Jam: Fight for NY(PS2),PS2
2002,5.7,1.76,State of Emergency(PS2),PS2
2004,8.2,1.76,The Urbz: Sims in the City(PS2),PS2
2001,8,1.76,Star Wars: Starfighter(PS2),PS2
2016,4.9,1.75,Madden NFL 17(PS4),PS4
2010,8,1.75,Just Cause 2(PS3),PS3
2007,7.1,1.75,FIFA Soccer 08(PS3),PS3
2008,6.2,1.75,Dance Dance Revolution X(PS2),PS2
2002,8.7,1.74,Xenosaga Episode I: Der Wille zur Macht(PS2),PS2
2014,5.1,1.74,Watch Dogs(PS3),PS3
2012,8.3,1.74,Dragon's Dogma(PS3),PS3
2015,6.6,1.74,The Order: 1886(PS4),PS4
2001,8.9,1.73,SSX Tricky(PS2),PS2
2013,6.5,1.73,Knack(PS4),PS4
2014,5.4,1.72,The Crew(PS4),PS4
2003,7.7,1.72,Star Ocean: Till The End of Time(PS2),PS2
2004,9.1,1.71,Ace Combat 5: The Unsung War(PS2),PS2
2009,8.4,1.7,FIFA Soccer 10(PS2),PS2
2011,8.4,1.7,Portal 2(PS3),PS3
2006,8.6,1.7,NCAA Football 07(PS2),PS2
2016,4.5,1.7,No Man's Sky(PS4),PS4
2005,8.8,1.69,SOCOM 3: U.S. Navy SEALs(PS2),PS2
2013,8.5,1.69,BioShock Infinite(PS3),PS3
2008,7.9,1.68,Saints Row 2(PS3),PS3
2007,7.9,1.67,Star Wars Battlefront: Renegade Squadron(PSP),PSP
2003,9.1,1.67,SSX 3(PS2),PS2
2000,6.8,1.67,Madden NFL 2001(PS),PS
2001,8.3,1.67,Tony Hawk's Pro Skater 3(PS),PS
2009,7.9,1.67,Dragon Age: Origins(PS3),PS3
2001,7.8,1.67,Spy Hunter(PS2),PS2
2003,8.8,1.67,NCAA Football 2004(PS2),PS2
2006,7.9,1.67,Fight Night Round 3(PS3),PS3
2003,9,1.67,SpongeBob SquarePants: Battle for Bikini Bottom(PS2),PS2
2015,8.2,1.66,Until Dawn(PS4),PS4
2000,8.3,1.66,SSX(PS2),PS2
2004,9.2,1.66,NBA Ballers(PS2),PS2
2002,8.3,1.66,NBA Live 2003(PS2),PS2
2005,8.4,1.66,Dragon Ball Z: Budokai Tenkaichi(PS2),PS2
2016,8.8,1.65,Dark Souls III(PS4),PS4
2007,8.3,1.65,Heavenly Sword(PS3),PS3
2002,8.9,1.64,Tiger Woods PGA Tour 2003(PS2),PS2
2004,8.5,1.64,Prince of Persia: Warrior Within(PS2),PS2
2013,8.1,1.63,Beyond: Two Souls(PS3),PS3
2003,8.8,1.63,Tiger Woods PGA Tour 2004(PS2),PS2
1999,8.8,1.63,Ape Escape(PS),PS
2004,8.8,1.62,NCAA Football 2005(PS2),PS2
2013,7.7,1.62,LEGO Marvel Super Heroes(PS4),PS4
2014,4.5,1.62,Destiny(PS3),PS3
2004,8.7,1.61,NFL Street 2(PS2),PS2
1999,9.2,1.6,Silent Hill(PS),PS
2004,7.5,1.59,ESPN NBA 2K5(PS2),PS2
2007,6.1,1.59,Pro Evolution Soccer 2008(PS3),PS3
2011,8.2,1.58,Sonic Generations(PS3),PS3
2008,8.2,1.57,Devil May Cry 4(PS3),PS3
2009,8.1,1.57,Pro Evolution Soccer 2010(PS2),PS2
2001,8.7,1.57,NCAA Football 2002(PS2),PS2
2002,8.6,1.57,Conflict: Desert Storm(PS2),PS2
2000,6.8,1.56,Smuggler's Run(PS2),PS2
2006,8.1,1.56,Fight Night Round 3(PS2),PS2
2002,5.7,1.55,Stuntman(PS2),PS2
2001,8.7,1.55,Spider-Man 2: Enter: Electro(PS),PS
2014,8.1,1.55,Wolfenstein: The New Order(PS4),PS4
2010,8.2,1.54,BioShock 2(PS3),PS3
2000,8.2,1.54,Dark Cloud(PS2),PS2
2005,8.6,1.54,MVP Baseball 2005(PS2),PS2
2011,7.4,1.53,Uncharted: Golden Abyss(PSV),PSV
2012,6.7,1.53,Pro Evolution Soccer 2013(PS3),PS3
2012,7.9,1.53,Dishonored(PS3),PS3
2002,5,1.52,The Simpsons Skateboarding(PS2),PS2
2009,7.6,1.52,Fight Night Round 4(PS3),PS3
2002,7.8,1.51,Pac-Man World 2(PS2),PS2
2007,8.2,1.51,The Simpsons Game(PS2),PS2
2011,8.6,1.51,Ni no Kuni: Wrath of the White Witch(PS3),PS3
2006,6.9,1.5,Call of Duty 3(PS3),PS3
2000,8.9,1.5,Tokyo Xtreme Racer Zero(PS2),PS2
2002,8.3,1.5,Red Faction II(PS2),PS2
2000,7.7,1.5,Madden NFL 2001(PS2),PS2
2010,6.8,1.5,Star Wars: The Force Unleashed II(PS3),PS3
2008,7.9,1.49,Rock Band 2(PS3),PS3
2008,7,1.49,Madden NFL 09(PS2),PS2
2010,7.7,1.49,Mafia II(PS3),PS3
2006,6.9,1.48,Dirge of Cerberus: Final Fantasy VII(PS2),PS2
2007,7.8,1.48,Sonic Rivals 2(PSP),PSP
2011,7.8,1.48,Resistance 3(PS3),PS3
2005,7.4,1.48,Major League Baseball 2K5(PS2),PS2
2004,9,1.48,Fight Night 2004(PS2),PS2
2012,4.8,1.47,Call of Duty Black Ops: Declassified(PSV),PSV
1998,8.4,1.46,Xenogears(PS),PS
2008,7.9,1.46,SoulCalibur IV(PS3),PS3
2004,8.6,1.45,Onimusha 3: Demon Siege(PS2),PS2
2014,2.7,1.45,Madden NFL 15(PS3),PS3
2004,7.8,1.45,Red Dead Revolver(PS2),PS2
2003,8.3,1.45,Resident Evil: Outbreak(PS2),PS2
2011,8.5,1.45,Mass Effect 2(PS3),PS3
2013,6.5,1.45,NBA 2K14(PS4),PS4
2007,7.5,1.44,SingStar Pop(PS2),PS2
2004,8.2,1.44,Tiger Woods PGA Tour 2005(PS2),PS2
2002,8.6,1.44,NCAA Football 2003(PS2),PS2
1999,7.9,1.43,Frogger 2: Swampy's Revenge(PS),PS
2006,7.8,1.42,Sonic Rivals(PSP),PSP
2008,8.7,1.42,BioShock(PS3),PS3
2012,5.5,1.42,Mass Effect 3(PS3),PS3
2002,7.8,1.42,Cabela's Big Game Hunter(PS2),PS2
2004,8.9,1.42,NFL Street(PS2),PS2
2011,8.4,1.42,Dead Space 2(PS3),PS3
2013,7.9,1.42,Metal Gear Rising: Revengeance(PS3),PS3
2010,7.2,1.41,UFC Undisputed 2010(PS3),PS3
2012,6,1.41,Medal of Honor: Warfighter(PS3),PS3
2001,8.4,1.41,Twisted Metal: Black(PS2),PS2
2004,8.4,1.41,NASCAR 2005: Chase for the Cup(PS2),PS2
2006,8.6,1.4,LEGO Star Wars II: The Original Trilogy(PSP),PSP
2008,6.5,1.4,Need For Speed: Undercover(PS2),PS2
2004,8.2,1.4,Ridge Racer(PSP),PSP
2002,7.7,1.4,Colin McRae Rally 3(PS2),PS2
2001,8,1.39,Madden NFL 2002(PS),PS
2005,8.8,1.39,Dynasty Warriors 5(PS2),PS2
2008,6.4,1.38,Far Cry 2(PS3),PS3
2001,8.1,1.38,Dave Mirra Freestyle BMX 2(PS2),PS2
2008,8.4,1.37,LEGO Indiana Jones: The Original Adventures(PS2),PS2
2011,8.2,1.37,Deus Ex: Human Revolution(PS3),PS3
2005,6.9,1.37,The Sims 2(PSP),PSP
2010,6.7,1.36,Dead Rising 2(PS3),PS3
